2025-09-11 19:11:20,585 - INFO - ✅ Arduino ready and optimized
2025-09-11 19:11:20,585 - INFO - 🚀 Optimized Robot Controller Initialized
2025-09-11 19:11:20,585 - INFO - 📐 Differential Drive Specifications:
2025-09-11 19:11:20,585 - INFO -    Wheel diameter: 5.0 cm
2025-09-11 19:11:20,585 - INFO -    Wheel base: 15.0 cm
2025-09-11 19:11:20,585 - INFO -    Left motor: 4993 ticks/rev
2025-09-11 19:11:20,585 - INFO -    Right motor: 4966 ticks/rev
2025-09-11 19:11:20,586 - INFO -    Left resolution: 0.031 mm/tick
2025-09-11 19:11:20,586 - INFO -    Right resolution: 0.032 mm/tick
2025-09-11 19:11:20,586 - INFO -    360° turn needs: L=14979 ticks, R=14898 ticks
2025-09-11 19:11:20,586 - INFO - 🔄 High-performance threads started
2025-09-11 19:11:24,009 - INFO - 🔄 Movement: L=-13 ticks (0.4mm), R=-12 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:16,226 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=32 ticks (-1.0mm), Center=0.0mm, Turn=0.8°
2025-09-11 19:12:16,226 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-33, R=32 (diff=-65)
2025-09-11 19:12:16,249 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=33 ticks (-1.0mm), Center=0.0mm, Turn=0.8°
2025-09-11 19:12:16,250 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-34, R=33 (diff=-67)
2025-09-11 19:12:16,266 - INFO - 🔄 Movement: L=-36 ticks (1.1mm), R=35 ticks (-1.1mm), Center=0.0mm, Turn=0.9°
2025-09-11 19:12:16,266 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-36, R=35 (diff=-71)
2025-09-11 19:12:16,289 - INFO - 🔄 Movement: L=-23 ticks (0.7mm), R=24 ticks (-0.8mm), Center=-0.0mm, Turn=0.6°
2025-09-11 19:12:16,309 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=16 ticks (-0.5mm), Center=-0.0mm, Turn=0.4°
2025-09-11 19:12:16,715 - INFO - 🔄 Movement: L=-11 ticks (0.3mm), R=-11 ticks (0.3mm), Center=0.3mm, Turn=-0.0°
2025-09-11 19:12:16,725 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=-14 ticks (0.4mm), Center=0.4mm, Turn=-0.0°
2025-09-11 19:12:16,736 - INFO - 🔄 Movement: L=-13 ticks (0.4mm), R=-13 ticks (0.4mm), Center=0.4mm, Turn=-0.0°
2025-09-11 19:12:16,746 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=-15 ticks (0.5mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:16,751 - INFO - 🔄 Movement: L=-15 ticks (0.5mm), R=-13 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:16,767 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=-18 ticks (0.6mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:16,772 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=-13 ticks (0.4mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:16,787 - INFO - 🔄 Movement: L=-25 ticks (0.8mm), R=-21 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:16,793 - INFO - 🔄 Movement: L=-15 ticks (0.5mm), R=-13 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:16,808 - INFO - 🔄 Movement: L=-29 ticks (0.9mm), R=-24 ticks (0.8mm), Center=0.8mm, Turn=0.1°
2025-09-11 19:12:16,813 - INFO - 🔄 Movement: L=-17 ticks (0.5mm), R=-15 ticks (0.5mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:16,828 - INFO - 🔄 Movement: L=-31 ticks (1.0mm), R=-25 ticks (0.8mm), Center=0.9mm, Turn=0.1°
2025-09-11 19:12:16,836 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=-17 ticks (0.5mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:16,852 - INFO - 🔄 Movement: L=-36 ticks (1.1mm), R=-31 ticks (1.0mm), Center=1.1mm, Turn=0.1°
2025-09-11 19:12:16,855 - INFO - 🔄 Movement: L=-13 ticks (0.4mm), R=-13 ticks (0.4mm), Center=0.4mm, Turn=-0.0°
2025-09-11 19:12:16,868 - INFO - 🔄 Movement: L=-40 ticks (1.3mm), R=-36 ticks (1.1mm), Center=1.2mm, Turn=0.0°
2025-09-11 19:12:16,874 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=-12 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:16,889 - INFO - 🔄 Movement: L=-41 ticks (1.3mm), R=-38 ticks (1.2mm), Center=1.2mm, Turn=0.0°
2025-09-11 19:12:16,895 - INFO - 🔄 Movement: L=-12 ticks (0.4mm), R=-10 ticks (0.3mm), Center=0.3mm, Turn=0.0°
2025-09-11 19:12:16,910 - INFO - 🔄 Movement: L=-46 ticks (1.4mm), R=-41 ticks (1.3mm), Center=1.4mm, Turn=0.1°
2025-09-11 19:12:16,916 - INFO - 🔄 Movement: L=-12 ticks (0.4mm), R=-10 ticks (0.3mm), Center=0.3mm, Turn=0.0°
2025-09-11 19:12:16,932 - INFO - 🔄 Movement: L=-45 ticks (1.4mm), R=-41 ticks (1.3mm), Center=1.4mm, Turn=0.0°
2025-09-11 19:12:16,952 - INFO - 🔄 Movement: L=-51 ticks (1.6mm), R=-45 ticks (1.4mm), Center=1.5mm, Turn=0.1°
2025-09-11 19:12:16,973 - INFO - 🔄 Movement: L=-51 ticks (1.6mm), R=-45 ticks (1.4mm), Center=1.5mm, Turn=0.1°
2025-09-11 19:12:16,994 - INFO - 🔄 Movement: L=-54 ticks (1.7mm), R=-48 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,015 - INFO - 🔄 Movement: L=-53 ticks (1.7mm), R=-49 ticks (1.5mm), Center=1.6mm, Turn=0.0°
2025-09-11 19:12:17,038 - INFO - 🔄 Movement: L=-55 ticks (1.7mm), R=-50 ticks (1.6mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,052 - INFO - 🔄 Movement: L=-53 ticks (1.7mm), R=-48 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,078 - INFO - 🔄 Movement: L=-62 ticks (2.0mm), R=-54 ticks (1.7mm), Center=1.8mm, Turn=0.1°
2025-09-11 19:12:17,094 - INFO - 🔄 Movement: L=-58 ticks (1.8mm), R=-52 ticks (1.6mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,114 - INFO - 🔄 Movement: L=-58 ticks (1.8mm), R=-53 ticks (1.7mm), Center=1.8mm, Turn=0.1°
2025-09-11 19:12:17,135 - INFO - 🔄 Movement: L=-59 ticks (1.9mm), R=-54 ticks (1.7mm), Center=1.8mm, Turn=0.1°
2025-09-11 19:12:17,156 - INFO - 🔄 Movement: L=-56 ticks (1.8mm), R=-50 ticks (1.6mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,177 - INFO - 🔄 Movement: L=-56 ticks (1.8mm), R=-51 ticks (1.6mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,198 - INFO - 🔄 Movement: L=-52 ticks (1.6mm), R=-47 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,198 - INFO - 🔄 Movement: L=-12 ticks (0.4mm), R=-11 ticks (0.3mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:17,218 - INFO - 🔄 Movement: L=-53 ticks (1.7mm), R=-47 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,219 - INFO - 🔄 Movement: L=-12 ticks (0.4mm), R=-10 ticks (0.3mm), Center=0.3mm, Turn=0.0°
2025-09-11 19:12:17,239 - INFO - 🔄 Movement: L=-50 ticks (1.6mm), R=-44 ticks (1.4mm), Center=1.5mm, Turn=0.1°
2025-09-11 19:12:17,242 - INFO - 🔄 Movement: L=-15 ticks (0.5mm), R=-14 ticks (0.4mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:17,257 - INFO - 🔄 Movement: L=-49 ticks (1.5mm), R=-45 ticks (1.4mm), Center=1.5mm, Turn=0.0°
2025-09-11 19:12:17,262 - INFO - 🔄 Movement: L=-15 ticks (0.5mm), R=-14 ticks (0.4mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:17,278 - INFO - 🔄 Movement: L=-46 ticks (1.4mm), R=-42 ticks (1.3mm), Center=1.4mm, Turn=0.0°
2025-09-11 19:12:17,284 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=-17 ticks (0.5mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:17,299 - INFO - 🔄 Movement: L=-46 ticks (1.4mm), R=-41 ticks (1.3mm), Center=1.4mm, Turn=0.1°
2025-09-11 19:12:17,304 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=-16 ticks (0.5mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:17,320 - INFO - 🔄 Movement: L=-44 ticks (1.4mm), R=-39 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:17,325 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=-21 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:17,336 - INFO - 🔄 Movement: L=-41 ticks (1.3mm), R=-37 ticks (1.2mm), Center=1.2mm, Turn=0.0°
2025-09-11 19:12:17,346 - INFO - 🔄 Movement: L=-23 ticks (0.7mm), R=-20 ticks (0.6mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:17,357 - INFO - 🔄 Movement: L=-39 ticks (1.2mm), R=-36 ticks (1.1mm), Center=1.2mm, Turn=0.0°
2025-09-11 19:12:17,367 - INFO - 🔄 Movement: L=-24 ticks (0.8mm), R=-22 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:17,378 - INFO - 🔄 Movement: L=-40 ticks (1.3mm), R=-35 ticks (1.1mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:17,388 - INFO - 🔄 Movement: L=-25 ticks (0.8mm), R=-22 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:17,399 - INFO - 🔄 Movement: L=-36 ticks (1.1mm), R=-33 ticks (1.0mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:17,409 - INFO - 🔄 Movement: L=-28 ticks (0.9mm), R=-25 ticks (0.8mm), Center=0.8mm, Turn=0.0°
2025-09-11 19:12:17,420 - INFO - 🔄 Movement: L=-36 ticks (1.1mm), R=-32 ticks (1.0mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:17,425 - INFO - 🔄 Movement: L=-28 ticks (0.9mm), R=-26 ticks (0.8mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:17,442 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=-28 ticks (0.9mm), Center=1.0mm, Turn=0.1°
2025-09-11 19:12:17,449 - INFO - 🔄 Movement: L=-31 ticks (1.0mm), R=-28 ticks (0.9mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:17,463 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=-28 ticks (0.9mm), Center=1.0mm, Turn=0.1°
2025-09-11 19:12:17,469 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=-28 ticks (0.9mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:17,481 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=-28 ticks (0.9mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:17,492 - INFO - 🔄 Movement: L=-31 ticks (1.0mm), R=-28 ticks (0.9mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:17,497 - INFO - 🔄 Movement: L=-28 ticks (0.9mm), R=-25 ticks (0.8mm), Center=0.8mm, Turn=0.0°
2025-09-11 19:12:17,512 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=-30 ticks (0.9mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:17,517 - INFO - 🔄 Movement: L=-29 ticks (0.9mm), R=-26 ticks (0.8mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:17,533 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=-30 ticks (0.9mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:17,538 - INFO - 🔄 Movement: L=-26 ticks (0.8mm), R=-22 ticks (0.7mm), Center=0.8mm, Turn=0.0°
2025-09-11 19:12:17,553 - INFO - 🔄 Movement: L=-36 ticks (1.1mm), R=-33 ticks (1.0mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:17,559 - INFO - 🔄 Movement: L=-27 ticks (0.8mm), R=-22 ticks (0.7mm), Center=0.8mm, Turn=0.1°
2025-09-11 19:12:17,574 - INFO - 🔄 Movement: L=-38 ticks (1.2mm), R=-34 ticks (1.1mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:17,579 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=-19 ticks (0.6mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:17,595 - INFO - 🔄 Movement: L=-42 ticks (1.3mm), R=-35 ticks (1.1mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:17,600 - INFO - 🔄 Movement: L=-21 ticks (0.7mm), R=-19 ticks (0.6mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:17,616 - INFO - 🔄 Movement: L=-42 ticks (1.3mm), R=-37 ticks (1.2mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:17,621 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=-16 ticks (0.5mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:17,637 - INFO - 🔄 Movement: L=-51 ticks (1.6mm), R=-43 ticks (1.4mm), Center=1.5mm, Turn=0.1°
2025-09-11 19:12:17,645 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=-12 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:17,655 - INFO - 🔄 Movement: L=-51 ticks (1.6mm), R=-44 ticks (1.4mm), Center=1.5mm, Turn=0.1°
2025-09-11 19:12:17,678 - INFO - 🔄 Movement: L=-53 ticks (1.7mm), R=-46 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,679 - INFO - 🔄 Movement: L=-11 ticks (0.3mm), R=-9 ticks (0.3mm), Center=0.3mm, Turn=0.0°
2025-09-11 19:12:17,699 - INFO - 🔄 Movement: L=-51 ticks (1.6mm), R=-43 ticks (1.4mm), Center=1.5mm, Turn=0.1°
2025-09-11 19:12:17,719 - INFO - 🔄 Movement: L=-54 ticks (1.7mm), R=-46 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,740 - INFO - 🔄 Movement: L=-55 ticks (1.7mm), R=-47 ticks (1.5mm), Center=1.6mm, Turn=0.1°
2025-09-11 19:12:17,760 - INFO - 🔄 Movement: L=-58 ticks (1.8mm), R=-50 ticks (1.6mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,781 - INFO - 🔄 Movement: L=-59 ticks (1.9mm), R=-49 ticks (1.5mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,801 - INFO - 🔄 Movement: L=-59 ticks (1.9mm), R=-50 ticks (1.6mm), Center=1.7mm, Turn=0.1°
2025-09-11 19:12:17,822 - INFO - 🔄 Movement: L=-59 ticks (1.9mm), R=-52 ticks (1.6mm), Center=1.8mm, Turn=0.1°
2025-09-11 19:12:17,844 - INFO - 🔄 Movement: L=-60 ticks (1.9mm), R=-53 ticks (1.7mm), Center=1.8mm, Turn=0.1°
2025-09-11 19:12:17,862 - INFO - 🔄 Movement: L=-43 ticks (1.4mm), R=-40 ticks (1.3mm), Center=1.3mm, Turn=0.0°
2025-09-11 19:12:17,884 - INFO - 🔄 Movement: L=-9 ticks (0.3mm), R=-34 ticks (1.1mm), Center=0.7mm, Turn=-0.3°
2025-09-11 19:12:17,900 - INFO - 🔄 Movement: L=8 ticks (-0.3mm), R=-33 ticks (1.0mm), Center=0.4mm, Turn=-0.5°
2025-09-11 19:12:17,920 - INFO - 🔄 Movement: L=15 ticks (-0.5mm), R=-33 ticks (1.0mm), Center=0.3mm, Turn=-0.6°
2025-09-11 19:12:17,941 - INFO - 🔄 Movement: L=19 ticks (-0.6mm), R=-32 ticks (1.0mm), Center=0.2mm, Turn=-0.6°
2025-09-11 19:12:17,941 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=19, R=-32 (diff=51)
2025-09-11 19:12:17,961 - INFO - 🔄 Movement: L=21 ticks (-0.7mm), R=-28 ticks (0.9mm), Center=0.1mm, Turn=-0.6°
2025-09-11 19:12:17,982 - INFO - 🔄 Movement: L=26 ticks (-0.8mm), R=-27 ticks (0.9mm), Center=0.0mm, Turn=-0.6°
2025-09-11 19:12:17,982 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=26, R=-27 (diff=53)
2025-09-11 19:12:18,003 - INFO - 🔄 Movement: L=29 ticks (-0.9mm), R=-25 ticks (0.8mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,003 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=29, R=-25 (diff=54)
2025-09-11 19:12:18,009 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-9 ticks (0.3mm), Center=-0.1mm, Turn=-0.3°
2025-09-11 19:12:18,024 - INFO - 🔄 Movement: L=31 ticks (-1.0mm), R=-26 ticks (0.8mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,024 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=31, R=-26 (diff=57)
2025-09-11 19:12:18,033 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-11 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:18,043 - INFO - 🔄 Movement: L=31 ticks (-1.0mm), R=-25 ticks (0.8mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,044 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=31, R=-25 (diff=56)
2025-09-11 19:12:18,055 - INFO - 🔄 Movement: L=23 ticks (-0.7mm), R=-20 ticks (0.6mm), Center=-0.0mm, Turn=-0.5°
2025-09-11 19:12:18,068 - INFO - 🔄 Movement: L=23 ticks (-0.7mm), R=-20 ticks (0.6mm), Center=-0.0mm, Turn=-0.5°
2025-09-11 19:12:18,074 - INFO - 🔄 Movement: L=22 ticks (-0.7mm), R=-20 ticks (0.6mm), Center=-0.0mm, Turn=-0.5°
2025-09-11 19:12:18,085 - INFO - 🔄 Movement: L=23 ticks (-0.7mm), R=-19 ticks (0.6mm), Center=-0.1mm, Turn=-0.5°
2025-09-11 19:12:18,095 - INFO - 🔄 Movement: L=25 ticks (-0.8mm), R=-21 ticks (0.7mm), Center=-0.1mm, Turn=-0.6°
2025-09-11 19:12:18,105 - INFO - 🔄 Movement: L=24 ticks (-0.8mm), R=-19 ticks (0.6mm), Center=-0.1mm, Turn=-0.5°
2025-09-11 19:12:18,116 - INFO - 🔄 Movement: L=26 ticks (-0.8mm), R=-22 ticks (0.7mm), Center=-0.1mm, Turn=-0.6°
2025-09-11 19:12:18,126 - INFO - 🔄 Movement: L=24 ticks (-0.8mm), R=-19 ticks (0.6mm), Center=-0.1mm, Turn=-0.5°
2025-09-11 19:12:18,136 - INFO - 🔄 Movement: L=28 ticks (-0.9mm), R=-22 ticks (0.7mm), Center=-0.1mm, Turn=-0.6°
2025-09-11 19:12:18,142 - INFO - 🔄 Movement: L=21 ticks (-0.7mm), R=-16 ticks (0.5mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:18,157 - INFO - 🔄 Movement: L=32 ticks (-1.0mm), R=-26 ticks (0.8mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,158 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=32, R=-26 (diff=58)
2025-09-11 19:12:18,163 - INFO - 🔄 Movement: L=20 ticks (-0.6mm), R=-16 ticks (0.5mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:18,179 - INFO - 🔄 Movement: L=31 ticks (-1.0mm), R=-25 ticks (0.8mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,179 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=31, R=-25 (diff=56)
2025-09-11 19:12:18,184 - INFO - 🔄 Movement: L=18 ticks (-0.6mm), R=-14 ticks (0.4mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:18,195 - INFO - 🔄 Movement: L=34 ticks (-1.1mm), R=-28 ticks (0.9mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,195 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=34, R=-28 (diff=62)
2025-09-11 19:12:18,205 - INFO - 🔄 Movement: L=17 ticks (-0.5mm), R=-15 ticks (0.5mm), Center=-0.0mm, Turn=-0.4°
2025-09-11 19:12:18,216 - INFO - 🔄 Movement: L=34 ticks (-1.1mm), R=-28 ticks (0.9mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:18,216 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=34, R=-28 (diff=62)
2025-09-11 19:12:18,221 - INFO - 🔄 Movement: L=15 ticks (-0.5mm), R=-12 ticks (0.4mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:18,239 - INFO - 🔄 Movement: L=42 ticks (-1.3mm), R=-34 ticks (1.1mm), Center=-0.1mm, Turn=-0.9°
2025-09-11 19:12:18,239 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=42, R=-34 (diff=76)
2025-09-11 19:12:18,263 - INFO - 🔄 Movement: L=39 ticks (-1.2mm), R=-32 ticks (1.0mm), Center=-0.1mm, Turn=-0.9°
2025-09-11 19:12:18,263 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=39, R=-32 (diff=71)
2025-09-11 19:12:18,282 - INFO - 🔄 Movement: L=26 ticks (-0.8mm), R=-24 ticks (0.8mm), Center=-0.0mm, Turn=-0.6°
2025-09-11 19:12:18,303 - INFO - 🔄 Movement: L=-3 ticks (0.1mm), R=-25 ticks (0.8mm), Center=0.4mm, Turn=-0.3°
2025-09-11 19:12:18,323 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=-26 ticks (0.8mm), Center=0.7mm, Turn=-0.1°
2025-09-11 19:12:18,344 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=-28 ticks (0.9mm), Center=0.8mm, Turn=-0.1°
2025-09-11 19:12:18,365 - INFO - 🔄 Movement: L=-31 ticks (1.0mm), R=-30 ticks (0.9mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:18,386 - INFO - 🔄 Movement: L=-35 ticks (1.1mm), R=-30 ticks (0.9mm), Center=1.0mm, Turn=0.1°
2025-09-11 19:12:18,406 - INFO - 🔄 Movement: L=-41 ticks (1.3mm), R=-35 ticks (1.1mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:18,429 - INFO - 🔄 Movement: L=-46 ticks (1.4mm), R=-38 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,448 - INFO - 🔄 Movement: L=-47 ticks (1.5mm), R=-37 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,465 - INFO - 🔄 Movement: L=-51 ticks (1.6mm), R=-40 ticks (1.3mm), Center=1.4mm, Turn=0.1°
2025-09-11 19:12:18,487 - INFO - 🔄 Movement: L=-46 ticks (1.4mm), R=-36 ticks (1.1mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,507 - INFO - 🔄 Movement: L=-47 ticks (1.5mm), R=-38 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,527 - INFO - 🔄 Movement: L=-45 ticks (1.4mm), R=-37 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,548 - INFO - 🔄 Movement: L=-46 ticks (1.4mm), R=-39 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,553 - INFO - 🔄 Movement: L=-12 ticks (0.4mm), R=-10 ticks (0.3mm), Center=0.3mm, Turn=0.0°
2025-09-11 19:12:18,568 - INFO - 🔄 Movement: L=-44 ticks (1.4mm), R=-37 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,573 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=-12 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:18,589 - INFO - 🔄 Movement: L=-44 ticks (1.4mm), R=-39 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,594 - INFO - 🔄 Movement: L=-15 ticks (0.5mm), R=-12 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:18,604 - INFO - 🔄 Movement: L=-42 ticks (1.3mm), R=-37 ticks (1.2mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:18,615 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=-16 ticks (0.5mm), Center=0.5mm, Turn=-0.0°
2025-09-11 19:12:18,629 - INFO - 🔄 Movement: L=-43 ticks (1.4mm), R=-37 ticks (1.2mm), Center=1.3mm, Turn=0.1°
2025-09-11 19:12:18,634 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=-16 ticks (0.5mm), Center=0.5mm, Turn=0.0°
2025-09-11 19:12:18,644 - INFO - 🔄 Movement: L=-39 ticks (1.2mm), R=-33 ticks (1.0mm), Center=1.1mm, Turn=0.1°
2025-09-11 19:12:18,657 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=-18 ticks (0.6mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:18,673 - INFO - 🔄 Movement: L=-40 ticks (1.3mm), R=-35 ticks (1.1mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:18,673 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=-17 ticks (0.5mm), Center=0.6mm, Turn=0.0°
2025-09-11 19:12:18,688 - INFO - 🔄 Movement: L=-39 ticks (1.2mm), R=-35 ticks (1.1mm), Center=1.2mm, Turn=0.0°
2025-09-11 19:12:18,693 - INFO - 🔄 Movement: L=-23 ticks (0.7mm), R=-21 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:18,709 - INFO - 🔄 Movement: L=-39 ticks (1.2mm), R=-34 ticks (1.1mm), Center=1.2mm, Turn=0.1°
2025-09-11 19:12:18,714 - INFO - 🔄 Movement: L=-24 ticks (0.8mm), R=-21 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:18,729 - INFO - 🔄 Movement: L=-36 ticks (1.1mm), R=-32 ticks (1.0mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:18,735 - INFO - 🔄 Movement: L=-28 ticks (0.9mm), R=-24 ticks (0.8mm), Center=0.8mm, Turn=0.0°
2025-09-11 19:12:18,750 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=-32 ticks (1.0mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:18,755 - INFO - 🔄 Movement: L=-29 ticks (0.9mm), R=-26 ticks (0.8mm), Center=0.9mm, Turn=0.0°
